x,y,p1,p2
259.7108013,549.9132201,0.710801303,0.094219113
264.9687605,566.2898456,0.968760548,0.905772495
270.2267198,582.6664712,0.226719793,0.717325876
275.484679,599.0430967,0.484679039,0.528879258
280.7426383,615.4197223,0.742638284,0.34043264
286.0005975,631.7963479,0.000597529,0.151986022
291.2585568,648.1729734,0.258556775,0.963539403
296.516516,664.549599,0.51651602,0.775092785
301.7744753,680.9262245,0.774475266,0.586646167
307.0324345,697.3028501,0.032434511,0.398199548
312.2903938,713.6794756,0.290393756,0.20975293
317.548353,730.0561012,0.548353002,0.021306312
322.8063122,746.4327267,0.806312247,0.832859694
328.0642715,762.8093523,0.064271492,0.644413075
333.3222307,779.1859778,0.322230738,0.455966457
338.58019,795.5626034,0.580189983,0.267519839
343.8381492,811.939229,0.838149228,0.07907322
95.17858829,-9.633932724,0.178588294,0.24606367
100.4365475,6.742692831,0.43654754,0.057617051
105.6945068,23.11931839,0.694506785,0.869170433
110.952466,39.49594394,0.95246603,0.680723815
116.2104253,55.8725695,0.210425276,0.492277197
121.4683845,72.24919505,0.468384521,0.303830578
126.7263438,88.62582061,0.726343767,0.11538396
131.984303,105.0024462,0.984303012,0.926937342
137.2422623,121.3790717,0.242262257,0.738490723
142.5002215,137.7556973,0.500221503,0.550044105
147.7581807,154.1323228,0.758180748,0.361597487
153.01614,170.5089484,0.016139993,0.173150869
158.2740992,186.8855739,0.274099239,0.98470425
163.5320585,203.2621995,0.532058484,0.796257632
168.7900177,219.638825,0.790017729,0.607811014
174.047977,236.0154506,0.047976975,0.419364395
179.3059362,252.3920762,0.30593622,0.230917777
184.5638955,268.7687017,0.563895466,0.042471159
189.8218547,285.1453273,0.821854711,0.854024541
195.079814,301.5219528,0.079813956,0.665577922
200.3377732,317.8985784,0.337773202,0.477131304
205.5957324,334.2752039,0.595732447,0.288684686
210.8536917,350.6518295,0.853691692,0.100238067
216.1116509,367.028455,0.111650938,0.911791449
221.3696102,383.4050806,0.369610183,0.723344831
226.6275694,399.7817062,0.627569428,0.534898213
231.8855287,416.1583317,0.885528674,0.346451594
237.1434879,432.5349573,0.143487919,0.158004976
242.4014472,448.9115828,0.401447165,0.969558358
247.6594064,465.2882084,0.65940641,0.78111174
252.9173657,481.6648339,0.917365655,0.592665121
258.1753249,498.0414595,0.175324901,0.404218503
263.4332841,514.418085,0.433284146,0.215771885
268.6912434,530.7947106,0.691243391,0.027325266
273.9492026,547.1713362,0.949202637,0.838878648
279.2071619,563.5479617,0.207161882,0.65043203
284.4651211,579.9245873,0.465121127,0.461985412
289.7230804,596.3012128,0.723080373,0.273538793
294.9810396,612.6778384,0.981039618,0.085092175
300.2389989,629.0544639,0.238998864,0.896645557
305.4969581,645.4310895,0.496958109,0.708198938
310.7549174,661.807715,0.754917354,0.51975232
316.0128766,678.1843406,0.0128766,0.331305702
321.2708358,694.5609661,0.270835845,0.142859084
326.5287951,710.9375917,0.52879509,0.954412465
331.7867543,727.3142173,0.786754336,0.765965847
337.0447136,743.6908428,0.044713581,0.577519229
342.3026728,760.0674684,0.302672826,0.389072611
347.5606321,776.4440939,0.560632072,0.200625992
352.8185913,792.8207195,0.818591317,0.012179374
358.0765506,809.197345,0.076550563,0.823732756
109.4169896,-12.37581665,0.416989628,0.990723205
114.6749489,4.000808908,0.674948874,0.802276587
119.9329081,20.37743446,0.932908119,0.613829968
125.1908674,36.75406002,0.190867365,0.42538335
130.4488266,53.13068557,0.44882661,0.236936732
135.7067859,69.50731113,0.706785855,0.048490113
140.9647451,85.88393668,0.964745101,0.860043495
146.2227043,102.2605622,0.222704346,0.671596877
151.4806636,118.6371878,0.480663591,0.483150259
156.7386228,135.0138133,0.738622837,0.29470364
161.9965821,151.3904389,0.996582082,0.106257022
167.2545413,167.7670645,0.254541327,0.917810404
172.5125006,184.14369,0.512500573,0.729363785
177.7704598,200.5203156,0.770459818,0.540917167
183.0284191,216.8969411,0.028419064,0.352470549
188.2863783,233.2735667,0.286378309,0.164023931
193.5443376,249.6501922,0.544337554,0.975577312
198.8022968,266.0268178,0.8022968,0.787130694
204.060256,282.4034433,0.060256045,0.598684076
209.3182153,298.7800689,0.31821529,0.410237458
214.5761745,315.1566945,0.576174536,0.221790839
219.8341338,331.53332,0.834133781,0.033344221
225.092093,347.9099456,0.092093026,0.844897603
230.3500523,364.2865711,0.350052272,0.656450984
235.6080115,380.6631967,0.608011517,0.468004366
240.8659708,397.0398222,0.865970763,0.279557748
246.12393,413.4164478,0.123930008,0.09111113
251.3818893,429.7930733,0.381889253,0.902664511
256.6398485,446.1696989,0.639848499,0.714217893
261.8978077,462.5463245,0.897807744,0.525771275
267.155767,478.92295,0.155766989,0.337324656
272.4137262,495.2995756,0.413726235,0.148878038
277.6716855,511.6762011,0.67168548,0.96043142
282.9296447,528.0528267,0.929644725,0.771984802
288.187604,544.4294522,0.187603971,0.583538183
293.4455632,560.8060778,0.445563216,0.395091565
298.7035225,577.1827033,0.703522462,0.206644947
303.9614817,593.5593289,0.961481707,0.018198329
309.219441,609.9359544,0.219440952,0.82975171
314.4774002,626.31258,0.477400198,0.641305092
319.7353594,642.6892056,0.735359443,0.452858474
324.9933187,659.0658311,0.993318688,0.264411855
330.2512779,675.4424567,0.251277934,0.075965237
335.5092372,691.8190822,0.509237179,0.887518619
340.7671964,708.1957078,0.767196424,0.699072001
346.0251557,724.5723333,0.02515567,0.510625382
351.2831149,740.9489589,0.283114915,0.322178764
356.5410742,757.3255844,0.541074161,0.133732146
361.7990334,773.70221,0.799033406,0.945285527
367.0569927,790.0788356,0.056992651,0.756838909
372.3149519,806.4554611,0.314951897,0.568392291
123.655391,-15.11770057,0.655390963,0.73538274
128.9133502,1.258924984,0.913350208,0.546936122
134.1713095,17.63555054,0.171309453,0.358489503
139.4292687,34.01217609,0.429268699,0.170042885
144.6872279,50.38880165,0.687227944,0.981596267
149.9451872,66.7654272,0.945187189,0.793149649
155.2031464,83.14205276,0.203146435,0.60470303
160.4611057,99.51867832,0.46110568,0.416256412
165.7190649,115.8953039,0.719064925,0.227809794
170.9770242,132.2719294,0.977024171,0.039363176
176.2349834,148.648555,0.234983416,0.850916557
181.4929427,165.0251805,0.492942662,0.662469939
186.7509019,181.4018061,0.750901907,0.474023321
192.0088612,197.7784316,0.008861152,0.285576702
197.2668204,214.1550572,0.266820398,0.097130084
202.5247796,230.5316828,0.524779643,0.908683466
207.7827389,246.9083083,0.782738888,0.720236848
213.0406981,263.2849339,0.040698134,0.531790229
218.2986574,279.6615594,0.298657379,0.343343611
223.5566166,296.038185,0.556616624,0.154896993
228.8145759,312.4148105,0.81457587,0.966450374
234.0725351,328.7914361,0.072535115,0.778003756
239.3304944,345.1680616,0.330494361,0.589557138
244.5884536,361.5446872,0.588453606,0.40111052
249.8464129,377.9213128,0.846412851,0.212663901
255.1043721,394.2979383,0.104372097,0.024217283
260.3623313,410.6745639,0.362331342,0.835770665
265.6202906,427.0511894,0.620290587,0.647324046
270.8782498,443.427815,0.878249833,0.458877428
276.1362091,459.8044405,0.136209078,0.27043081
281.3941683,476.1810661,0.394168323,0.081984192
286.6521276,492.5576916,0.652127569,0.893537573
291.9100868,508.9343172,0.910086814,0.705090955
297.1680461,525.3109427,0.16804606,0.516644337
302.4260053,541.6875683,0.426005305,0.328197719
307.6839646,558.0641939,0.68396455,0.1397511
312.9419238,574.4408194,0.941923796,0.951304482
318.199883,590.817445,0.199883041,0.762857864
323.4578423,607.1940705,0.457842286,0.574411245
328.7158015,623.5706961,0.715801532,0.385964627
333.9737608,639.9473216,0.973760777,0.197518009
339.23172,656.3239472,0.231720023,0.009071391
344.4896793,672.7005727,0.489679268,0.820624772
349.7476385,689.0771983,0.747638513,0.632178154
355.0055978,705.4538239,0.005597759,0.443731536
360.263557,721.8304494,0.263557004,0.255284917
365.5215162,738.207075,0.521516249,0.066838299
370.7794755,754.5837005,0.779475495,0.878391681
376.0374347,770.9603261,0.03743474,0.689945063
381.295394,787.3369516,0.295393985,0.501498444
386.5533532,803.7135772,0.553353231,0.313051826
137.8937923,-17.85958449,0.893792297,0.480042275
143.1517515,-1.482958939,0.151751542,0.291595657
148.4097108,14.89366662,0.409710787,0.103149039
153.66767,31.27029217,0.667670033,0.91470242
158.9256293,47.64691773,0.925629278,0.726255802
164.1835885,64.02354328,0.183588523,0.537809184
169.4415478,80.40016884,0.441547769,0.349362566
174.699507,96.77679439,0.699507014,0.160915947
179.9574663,113.1534199,0.95746626,0.972469329
185.2154255,129.5300455,0.215425505,0.784022711
190.4733848,145.9066711,0.47338475,0.595576092
195.731344,162.2832966,0.731343996,0.407129474
200.9893032,178.6599222,0.989303241,0.218682856
206.2472625,195.0365477,0.247262486,0.030236238
211.5052217,211.4131733,0.505221732,0.841789619
216.763181,227.7897988,0.763180977,0.653343001
222.0211402,244.1664244,0.021140222,0.464896383
227.2790995,260.5430499,0.279099468,0.276449764
232.5370587,276.9196755,0.537058713,0.088003146
237.795018,293.2963011,0.795017959,0.899556528
243.0529772,309.6729266,0.052977204,0.71110991
248.3109364,326.0495522,0.310936449,0.522663291
253.5688957,342.4261777,0.568895695,0.334216673
258.8268549,358.8028033,0.82685494,0.145770055
264.0848142,375.1794288,0.084814185,0.957323437
269.3427734,391.5560544,0.342773431,0.768876818
274.6007327,407.9326799,0.600732676,0.5804302
279.8586919,424.3093055,0.858691921,0.391983582
285.1166512,440.6859311,0.116651167,0.203536963
290.3746104,457.0625566,0.374610412,0.015090345
295.6325697,473.4391822,0.632569658,0.826643727
300.8905289,489.8158077,0.890528903,0.638197109
306.1484881,506.1924333,0.148488148,0.44975049
311.4064474,522.5690588,0.406447394,0.261303872
316.6644066,538.9456844,0.664406639,0.072857254
321.9223659,555.3223099,0.922365884,0.884410635
327.1803251,571.6989355,0.18032513,0.695964017
332.4382844,588.075561,0.438284375,0.507517399
337.6962436,604.4521866,0.696243621,0.319070781
342.9542029,620.8288122,0.954202866,0.130624162
348.2121621,637.2054377,0.212162111,0.942177544
353.4701214,653.5820633,0.470121357,0.753730926
358.7280806,669.9586888,0.728080602,0.565284308
363.9860398,686.3353144,0.986039847,0.376837689
369.2439991,702.7119399,0.243999093,0.188391071
374.5019583,719.0885655,0.501958338,0.999944453
379.7599176,735.465191,0.759917583,0.811497834
385.0178768,751.8418166,0.017876829,0.623051216
390.2758361,768.2184422,0.275836074,0.434604598
395.5337953,784.5950677,0.53379532,0.24615798
400.7917546,800.9716933,0.791754565,0.057711361
152.1321936,-20.60146842,0.132193631,0.22470181
157.3901529,-4.224842862,0.390152876,0.036255192
162.6481121,12.15178269,0.648112121,0.847808574
167.9060714,28.52840825,0.906071367,0.659361956
173.1640306,44.9050338,0.164030612,0.470915337
178.4219899,61.28165936,0.421989858,0.282468719
183.6799491,77.65828491,0.679949103,0.094022101
188.9379083,94.03491047,0.937908348,0.905575482
194.1958676,110.411536,0.195867594,0.717128864
199.4538268,126.7881616,0.453826839,0.528682246
204.7117861,143.1647871,0.711786084,0.340235628
209.9697453,159.5414127,0.96974533,0.151789009
215.2277046,175.9180382,0.227704575,0.963342391
220.4856638,192.2946638,0.48566382,0.774895773
225.7436231,208.6712894,0.743623066,0.586449155
231.0015823,225.0479149,0.001582311,0.398002536
236.2595416,241.4245405,0.259541557,0.209555918
241.5175008,257.801166,0.517500802,0.0211093
246.77546,274.1777916,0.775460047,0.832662681
252.0334193,290.5544171,0.033419293,0.644216063
257.2913785,306.9310427,0.291378538,0.455769445
262.5493378,323.3076682,0.549337783,0.267322827
267.807297,339.6842938,0.807297029,0.078876208
273.0652563,356.0609194,0.065256274,0.89042959
278.3232155,372.4375449,0.323215519,0.701982972
283.5811748,388.8141705,0.581174765,0.513536353
288.839134,405.190796,0.83913401,0.325089735
294.0970933,421.5674216,0.097093256,0.136643117
299.3550525,437.9440471,0.355052501,0.948196499
304.6130117,454.3206727,0.613011746,0.75974988
309.870971,470.6972982,0.870970992,0.571303262
315.1289302,487.0739238,0.128930237,0.382856644
320.3868895,503.4505493,0.386889482,0.194410025
325.6448487,519.8271749,0.644848728,0.005963407
330.902808,536.2038005,0.902807973,0.817516789
336.1607672,552.580426,0.160767219,0.629070171
341.4187265,568.9570516,0.418726464,0.440623552
346.6766857,585.3336771,0.676685709,0.252176934
351.934645,601.7103027,0.934644955,0.063730316
357.1926042,618.0869282,0.1926042,0.875283698
362.4505634,634.4635538,0.450563445,0.686837079
367.7085227,650.8401793,0.708522691,0.498390461
372.9664819,667.2168049,0.966481936,0.309943843
378.2244412,683.5934305,0.224441181,0.121497224
383.4824004,699.970056,0.482400427,0.933050606
388.7403597,716.3466816,0.740359672,0.744603988
393.9983189,732.7233071,0.998318918,0.55615737
399.2562782,749.0999327,0.256278163,0.367710751
404.5142374,765.4765582,0.514237408,0.179264133
409.7721967,781.8531838,0.772196654,0.990817515
415.0301559,798.2298093,0.030155899,0.802370896
166.370595,-23.34335234,0.370594965,0.969361346
171.6285542,-6.966726786,0.62855421,0.780914727
176.8865135,9.409898769,0.886513456,0.592468109
182.1444727,25.78652432,0.144472701,0.404021491
187.4024319,42.16314988,0.402431946,0.215574873
192.6603912,58.53977543,0.660391192,0.027128254
197.9183504,74.91640099,0.918350437,0.838681636
203.1763097,91.29302655,0.176309682,0.650235018
208.4342689,107.6696521,0.434268928,0.461788399
213.6922282,124.0462777,0.692228173,0.273341781
218.9501874,140.4229032,0.950187418,0.084895163
224.2081467,156.7995288,0.208146664,0.896448545
229.4661059,173.1761543,0.466105909,0.708001926
234.7240652,189.5527799,0.724065155,0.519555308
239.9820244,205.9294054,0.9820244,0.33110869
245.2399836,222.306031,0.239983645,0.142662071
250.4979429,238.6826565,0.497942891,0.954215453
255.7559021,255.0592821,0.755902136,0.765768835
261.0138614,271.4359077,0.013861381,0.577322217
266.2718206,287.8125332,0.271820627,0.388875598
271.5297799,304.1891588,0.529779872,0.20042898
276.7877391,320.5657843,0.787739117,0.011982362
282.0456984,336.9424099,0.045698363,0.823535743
287.3036576,353.3190354,0.303657608,0.635089125
